league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
liga_mx_apertura_2026,2026-08-02,3,Atlas FC,CF Monterrey,0,2,Atlas FC,home,47,9,1,5,5,4,3,0.43,0,0,0,390,321,82.3,48,29,60,23,3,13,15,5,33,49,76,42,55,26,8,31,20,20,75,13,5,,6,16,9,17,17,9,43,3,0,,2,2,0,,-0.14,,,83,53,64,39,20,4,71,23,66,49,32,28,0.43
liga_mx_apertura_2026,2026-08-02,3,Atlas FC,CF Monterrey,0,2,CF Monterrey,away,53,13,4,6,6,7,3,1.82,3,2,1,455,388,85.3,45,25,56,9,2,22,26,9,35,51,76,34,45,26,18,69,13,13,77,17,2,,2,22,8,12,33,8,41,3,0,,1,1,1,,0.11,,,85,57,67,40,18,5,76,36,65,40,33,24,1.83
liga_mx_apertura_2026,2026-08-01,3,Querétaro FC,Tigres UANL,3,2,Querétaro FC,home,35,16,6,6,11,5,4,2.16,2,2,0,251,180,71.7,42,13,31,22,6,27,11,5,45,44,69,29,42,32,15,47,16,16,75,19,6,1,6,17,9,8,42,7,39,5,0,0,3,3,1,,-0.06,,,78,50,64,43,21,5,69,23,63,26,37,51,2.02
liga_mx_apertura_2026,2026-08-01,3,Querétaro FC,Tigres UANL,3,2,Tigres UANL,away,65,25,4,9,13,12,12,2.79,4,2,2,474,397,83.8,41,27,66,24,8,33,18,11,61,56,69,40,58,32,17,53,11,11,82,9,3,0,11,16,6,18,26,8,41,9,0,1,3,3,0,,-0.81,,,149,103,69,65,30,7,81,23,66,27,53,50,2.59
liga_mx_apertura_2026,2026-08-01,3,FC Juárez,Pumas UNAM,1,5,FC Juárez,home,49,8,3,4,5,3,1,0.54,0,0,,383,300,78.3,55,27,49,24,7,29,9,3,33,49,72,29,40,35,23,66,11,11,73,13,2,5,2,35,5,16,18,5,38,11,0,,0,0,0,,-1.96,,,106,74,70,57,24,4,56,31,52,39,43,30,0.4
liga_mx_apertura_2026,2026-08-01,3,FC Juárez,Pumas UNAM,1,5,Pumas UNAM,away,51,10,5,3,6,4,2,2.66,3,3,,419,339,80.9,67,27,40,12,1,8,19,13,68,51,72,43,60,35,12,34,17,17,65,16,1,2,0,16,12,12,22,6,50,5,0,,2,2,1,,-0.53,,,97,64,66,51,25,5,38,17,66,53,31,30,2.7
liga_mx_apertura_2026,2026-08-01,3,Atlético San Luis,Club Tijuana,0,0,Atlético San Luis,home,68,14,2,11,8,6,1,0.59,0,,0,711,650,91.4,22,12,55,15,3,20,14,5,36,44,47,21,45,25,11,44,7,7,57,6,1,0,5,17,6,9,15,4,44,8,2,2,1,1,0,,0.03,,,219,176,80,104,16,2,88,47,41,21,73,32,0.47
liga_mx_apertura_2026,2026-08-01,3,Atlético San Luis,Club Tijuana,0,0,Club Tijuana,away,32,6,1,4,3,3,1,0.31,1,,1,333,268,80.5,59,29,49,9,2,22,9,5,56,56,47,26,55,25,14,56,17,17,71,9,2,2,1,16,21,6,27,9,38,3,0,0,2,2,1,,0.1,,,59,35,59,33,9,1,59,21,66,62,20,17,0.29
liga_mx_apertura_2026,2026-08-01,3,Club Puebla,CD Guadalajara,1,1,Club Puebla,home,35,7,3,3,1,6,1,0.69,1,1,0,351,287,81.8,69,36,52,6,0,0,11,4,36,48,53,28,53,27,10,37,12,12,67,7,,,1,11,15,12,40,3,50,6,0,,7,7,2,1,0.54,0,1,91,58,64,52,4,,46,26,71,60,23,14,0.59
liga_mx_apertura_2026,2026-08-01,3,Club Puebla,CD Guadalajara,1,1,CD Guadalajara,away,65,24,9,14,16,8,1,1.97,2,0,2,649,579,89.2,40,25,63,23,7,30,11,6,55,52,53,25,47,27,17,63,13,13,54,12,,,7,13,4,7,10,5,56,7,1,,2,2,0,0,-0.3,1,0,198,159,80,58,38,,56,16,56,42,55,42,1.86
liga_mx_apertura_2026,2026-07-27,2,CF Pachuca,Querétaro FC,1,2,CF Pachuca,home,54,13,2,7,9,4,4,1.49,3,1,2,454,378,83.3,76,48,63,17,3,18,25,10,40,50,83,39,47,18,11,61,20,20,60,15,2,1,1,23,14,10,21,8,59,13,0,0,3,3,1,1,-0.14,,1,128,94,73,61,23,2,116,26,113,45,60,29,1.28
liga_mx_apertura_2026,2026-07-27,2,CF Pachuca,Querétaro FC,1,2,Querétaro FC,away,46,18,5,8,8,10,5,2.68,4,2,2,377,302,80.1,49,19,39,28,8,29,15,4,27,50,83,44,53,18,7,39,28,28,79,10,3,6,6,17,9,15,17,8,63,9,0,1,1,1,0,0,-0.11,,1,129,92,71,59,23,1,106,18,93,48,63,34,2.07
liga_mx_apertura_2026,2026-07-26,2,Club Necaxa,CF Monterrey,2,1,Club Necaxa,home,65,19,9,7,12,7,3,3.16,4,2,2,431,365,84.7,40,19,48,18,7,39,16,6,38,48,80,35,44,35,20,57,17,17,41,22,2,2,4,17,3,14,26,6,41,10,0,,1,1,0,,-0.09,,0,135,96,71,59,26,6,71,26,48,30,42,44,3.0
liga_mx_apertura_2026,2026-07-26,2,Club Necaxa,CF Monterrey,2,1,CF Monterrey,away,35,6,2,2,4,2,2,1.06,2,1,1,237,172,72.6,55,21,38,8,2,25,15,6,40,52,80,45,56,35,15,43,20,20,45,14,2,2,1,10,13,21,22,8,33,8,0,,7,7,1,,0.71,,1,54,27,50,36,6,5,55,21,56,57,18,22,1.03
liga_mx_apertura_2026,2026-07-26,2,Santos Laguna,Atlas FC,0,1,Santos Laguna,home,57,11,1,4,8,3,6,0.78,2,0,2,481,393,81.7,48,26,54,23,6,26,22,10,45,55,85,46,54,20,12,60,26,26,69,11,2,1,4,29,8,10,14,12,52,7,1,1,4,4,,,0.42,,,158,110,70,65,18,0,72,39,55,40,32,21,0.83
liga_mx_apertura_2026,2026-07-26,2,Santos Laguna,Atlas FC,0,1,Atlas FC,away,43,11,5,5,10,1,1,1.17,4,1,3,365,293,80.3,58,33,57,17,6,35,25,9,36,45,85,39,46,20,8,40,19,19,58,10,1,2,5,24,9,11,30,18,54,10,0,0,1,1,,,0.07,,,115,85,74,44,19,2,67,30,60,46,27,24,1.12
liga_mx_apertura_2026,2026-07-26,2,Tigres UANL,Atlético San Luis,2,2,Tigres UANL,home,43,17,2,12,11,6,3,1.39,2,1,1,371,315,84.9,44,25,57,23,7,30,18,9,50,50,85,40,47,16,11,69,18,18,44,15,2,1,9,17,4,14,16,11,48,12,1,,2,2,,0,-0.73,,0,119,92,77,46,28,5,37,32,24,24,24,44,1.34
